timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403636580313555456, 6.923231922947087856e-03, -1.310620283099207285e-02, -2.385225107542985890e-01, -4.786473614917749475e-02, -8.279488642221114469e-01, -1.383704012271071452e-03, 5.587555195520593765e-01, 2.769327534602925023e-02, -3.045280056310362138e-02, -4.190987251089717258e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580363555584, 9.217747145397338360e-03, -1.485753643255595738e-02, -2.567184515144904089e-01, -4.708580488796303837e-02, -8.310855497747320353e-01, -4.598755120127892603e-04, 5.541475655889843699e-01, 2.783217230583172330e-02, -3.084456086599154240e-02, -4.187745295126676925e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580413555456, 1.141015019884488238e-02, -1.623858234973339643e-02, -2.723619107686768848e-01, -4.621577573806917583e-02, -8.353179314917483778e-01, -1.009936207879098824e-03, 5.478202583239611956e-01, 2.773568435207603156e-02, -3.015651999219689378e-02, -4.158290030199497389e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580463555584, 1.333186945307459140e-02, -1.765386207851326467e-02, -2.844851369313288192e-01, -4.578117891165697784e-02, -8.400878118866241806e-01, -2.988968724903711218e-04, 5.405149976065998230e-01, 2.733207910308177446e-02, -2.986366635617647425e-02, -4.154473618703576343e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580513555456, 1.459721425212148760e-02, -1.889277948523193987e-02, -2.910863201470898498e-01, -4.571956795048253558e-02, -8.447030684645016052e-01, 4.046045104412434088e-05, 5.332789566409206206e-01, 2.733577918109190985e-02, -2.996005164728730158e-02, -4.148949311834664311e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580563555584, 1.483794958137132913e-02, -1.984176453980365101e-02, -2.899935644932102874e-01, -4.601601732924382598e-02, -8.481538217484435593e-01, 1.716725179151330164e-03, 5.277448944872168424e-01, 1.878949896992792093e-03, -1.161958350319960108e-02, 1.144955197844342298e-01, -3.319409651016198143e-03, 2.137013713758279324e-02, 7.773463191748504475e-02, -3.868949330296631711e-02, 1.058507471953672174e-01, 5.002314341682469884e-02, 0
1403636580613555456, 1.478708997107520094e-02, -2.027418663999249263e-02, -2.793775944590646265e-01, -4.575842111119370059e-02, -8.494625888468450015e-01, 3.412875337217515740e-03, 5.256499113753936303e-01, 7.837005694341515893e-03, -1.036322006445635109e-02, 1.196317706992510860e-01, -3.319409651016198143e-03, 2.137013713758279324e-02, 7.773463191748504475e-02, -3.868949330296631711e-02, 1.058507471953672174e-01, 5.002314341682469884e-02, 16
1403636580663555584, 1.435336394372634453e-02, -2.046086393720504895e-02, -2.593595656253440684e-01, -4.541150502896613289e-02, -8.489050280850704011e-01, 3.270330314064357966e-03, 5.265808137812534317e-01, 2.712787285562462403e-02, -2.976017425394869229e-02, -4.127709169191014493e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580713555456, 1.243859484551845980e-02, -2.021409297173156622e-02, -2.328879345373448262e-01, -4.452051346761606160e-02, -8.469609573735485952e-01, 7.880114379969229386e-04, 5.297871644381689782e-01, 2.738862181308339416e-02, -3.015307110886540631e-02, -4.130767713399483565e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580763555584, 9.508233314498534469e-03, -1.952086285088146592e-02, -2.010106994108969980e-01, -4.323737777731074400e-02, -8.442653473634378347e-01, -3.135457323972452512e-03, 5.341691879092292927e-01, 2.708193240147165060e-02, -2.962369758294498834e-02, -4.135262738606044208e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580813555456, 6.232856445785217060e-03, -1.856980132099730549e-02, -1.642163468998577014e-01, -4.240699415047343573e-02, -8.409013905210215301e-01, -8.237414355046978123e-03, 5.394614381692890426e-01, 2.672591235469672089e-02, -2.973837545881435548e-02, -4.143081411357539823e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580863555584, 2.704902269752091672e-03, -1.753360395579701275e-02, -1.254714137038968613e-01, -4.243472338078099759e-02, -8.369517923356639688e-01, -1.468229245169852190e-02, 5.454314089288213596e-01, 2.692332805793236361e-02, -3.002089821872971909e-02, -4.137845641488577253e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636580913555456, -1.459686024780183083e-03, -1.646377777077918589e-02, -8.552267720409795215e-02, -4.232658291124881400e-02, -8.328498411626499287e-01, -2.156406302327455726e-02, 5.514567921789832461e-01, 7.951579272227338180e-04, -2.369883880444809132e-02, -4.862211816401278974e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636580963555584, -4.655030288311037476e-03, -1.666451847746425532e-02, -4.699470976162275354e-02, -4.187361993482605765e-02, -8.285934215543527825e-01, -2.481820145583072540e-02, 5.577307581502942702e-01, 1.843116329716593116e-03, -2.434681841326442886e-02, -4.865276804260642574e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636581013555456, -7.269251431237041747e-03, -1.694792760037444612e-02, -1.056618621754453619e-02, -4.065478935904859314e-02, -8.247098574800069137e-01, -2.607162494273795872e-02, 5.634901147760479345e-01, 1.472513865914654163e-03, -2.460194819719445369e-02, -4.832510477124041803e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636581063555584, -9.958161472398158881e-03, -1.706484613820820687e-02, 2.350236799068822907e-02, -4.059685682603388079e-02, -8.208364595022275001e-01, -2.522813675668908115e-02, 5.691598572312356330e-01, 1.419616441096338555e-03, -2.478148325564079324e-02, -4.814286373935995900e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636581113555456, -1.243450882668637944e-02, -1.690967303443882339e-02, 5.592558916132263358e-02, -4.143575351462040063e-02, -8.170167381762011294e-01, -2.539113932288384473e-02, 5.745624578011363504e-01, -1.840667456241325273e-02, -1.285370458103363839e-02, -4.274829374079798794e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581163555584, -1.442485497945819248e-02, -1.607776588379342467e-02, 8.516612197939091300e-02, -4.397524640340933627e-02, -8.123751462690510516e-01, -2.440579034596084690e-02, 5.809622679879360430e-01, -1.784308070651012545e-02, -1.184601458233386882e-02, -4.273052091584709777e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581213555456, -1.566839343827449230e-02, -1.466248858200885213e-02, 1.106988985014403237e-01, -4.552773483582756020e-02, -8.075260431632204083e-01, -2.404425236990068507e-02, 5.875804531311811241e-01, -1.694234226717131198e-02, -1.154864426453570785e-02, -4.297226941063685968e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581263555584, -1.677479864815523136e-02, -1.313091195452501837e-02, 1.333929939065269521e-01, -4.741151617065048757e-02, -8.021786802575623376e-01, -2.284325857368616278e-02, 5.947602026130965891e-01, -1.777933985450436127e-02, -1.171617806297096422e-02, -4.295245787511254854e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581313555456, -1.660287717173306726e-02, -1.211440341723936734e-02, 1.501893877023987856e-01, -4.626177497409499073e-02, -7.977377622623621489e-01, -2.351091804121403783e-02, 6.007674654720782659e-01, -1.848952672525794316e-02, -1.232013407667470473e-02, -4.312919896729913161e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581363555584, -1.466829377232230225e-02, -1.182408664595593559e-02, 1.594333766877533420e-01, -4.643073727427397129e-02, -7.945717569076204967e-01, -2.432502822743084353e-02, 6.049034656559999501e-01, -1.855040339658195481e-02, -1.169412466265665716e-02, -4.303792339899351616e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581413555456, -1.288781210753908030e-02, -1.100619697801461308e-02, 1.599784075826031493e-01, -4.562564020687819022e-02, -7.939260182510875508e-01, -2.760562430666009537e-02, 6.056712870908822488e-01, -1.830527814519705698e-02, -1.164979360535817882e-02, -4.296891196685693748e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581463555584, -1.068170239437158525e-02, -1.036981906271921758e-02, 1.519130937666012815e-01, -4.410259276403191014e-02, -7.954428679779704803e-01, -3.030029014249007238e-02, 6.036617409706799275e-01, -1.729805963821523518e-02, -1.123784195797887867e-02, -4.298701833970359765e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581513555456, -8.995073239831209710e-03, -9.568301099281299738e-03, 1.344945380526413881e-01, -4.286458612889566117e-02, -7.987226933185977984e-01, -3.264968067059222795e-02, 5.992818074879229240e-01, -1.750143048286090242e-02, -1.132828399191927390e-02, -4.305821727364113061e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581563555584, -8.184172076784318461e-03, -8.798426477843721005e-03, 1.110603978278797421e-01, -4.436056928487223938e-02, -8.023847806539660121e-01, -3.217408101395384523e-02, 5.942858169084270781e-01, -1.773410817971973752e-02, -1.155783789044603077e-02, -4.294471791457886156e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581613555456, -7.029507271454518529e-03, -8.359483609836331625e-03, 8.303115257841421626e-02, -4.498381040097203243e-02, -8.062165174475918183e-01, -3.034109630736928770e-02, 5.891271523799879173e-01, -1.761484232847318476e-02, -1.102633237314869404e-02, -4.274086174567374163e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581663555584, -6.265361989468742725e-03, -7.425350359644297682e-03, 5.157514700590122569e-02, -4.661320730790223521e-02, -8.090771496184506750e-01, -2.822735634814117420e-02, 5.851705659236019486e-01, -1.859220715726528361e-02, -1.066287320883429340e-02, -4.258561639982338942e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581713555456, -5.344555339340311025e-03, -5.920148117459973248e-03, 1.964182294442933310e-02, -4.496399853678882674e-02, -8.112278457141487431e-01, -2.855515136950759897e-02, 5.822990850961640152e-01, -1.771009990224937936e-02, -1.106517154216588202e-02, -4.263616269922627655e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581763555584, -4.582342652871667851e-03, -4.745583125450169616e-03, -1.412074139197733169e-02, -4.562969150331294688e-02, -8.121932659113421105e-01, -2.635905469915529598e-02, 5.810036405195303510e-01, -1.843670688721685269e-02, -1.112128457920663616e-02, -4.271346500857582384e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
1403636581813555456, -2.251033966064497870e-03, -4.068574378943718567e-03, -4.787263267979251224e-02, -4.394808026283471974e-02, -8.131435530399148126e-01, -2.370191105933457110e-02, 5.799175353470270577e-01, 1.151230301172423420e-03, -2.215101656509493172e-02, -4.839887209031445425e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636581863555584, 2.691507186331661139e-04, -3.713978210685211188e-03, -8.198656008989808897e-02, -4.391315235382334259e-02, -8.144532526923875526e-01, -2.223519478821640166e-02, 5.781376396169601861e-01, 1.752377247183911635e-03, -2.295916234749162399e-02, -4.852180385385835293e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636581913555456, 2.752555463620128678e-03, -4.625158140624435581e-03, -1.153855311395639016e-01, -4.490629503246987286e-02, -8.171747541032853279e-01, -1.936128501898877127e-02, 5.743117503282564318e-01, 1.860650602318381086e-03, -2.324234887665663218e-02, -4.850683705189879902e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636581963555584, 5.299002458689965056e-03, -5.415055324931034551e-03, -1.480580164931858955e-01, -4.724321375285549240e-02, -8.209206119637814103e-01, -2.000877021162770705e-02, 5.687328693876687602e-01, 1.824835756994963587e-03, -2.297823738938349278e-02, -4.863042373385400574e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582013555456, 7.665198697710490748e-03, -6.425366010241018166e-03, -1.782552062025358208e-01, -4.979865393189549655e-02, -8.253065188227866056e-01, -2.020496689795237000e-02, 5.621218759022258427e-01, 2.718452151398668970e-02, -3.059796875787168524e-02, -4.144072239069082064e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582063555584, 1.001341316942822024e-02, -7.764275657683760920e-03, -2.050564188411111155e-01, -5.070773540056183054e-02, -8.300882639116682338e-01, -2.140994290702833217e-02, 5.549088339821030003e-01, 2.722404711420574330e-02, -3.060366502393754157e-02, -4.140789498097380283e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582113555456, 1.173697486552126995e-02, -8.895680250426250477e-03, -2.270170703292209158e-01, -5.005918997740339826e-02, -8.348722976744692437e-01, -2.112704609034101941e-02, 5.477553943121465929e-01, 2.780238397695003472e-02, -3.066332309598843869e-02, -4.135720201601496560e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582163555584, 1.369655207276053790e-02, -1.089074714642308470e-02, -2.425044537383416743e-01, -4.970164738733863496e-02, -8.388654607971441912e-01, -1.905795402238102954e-02, 5.417298951664570872e-01, 2.803153820143344799e-02, -3.072577648367834369e-02, -4.129042448655032560e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582213555456, 1.461111622245273370e-02, -1.280611206471537686e-02, -2.504440537491932628e-01, -4.841449230032607298e-02, -8.420712336446984914e-01, -1.779600407400772771e-02, 5.368941950164811683e-01, 2.815438518755375430e-02, -3.084123557706456437e-02, -4.130168091354357029e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582263555584, 1.431084845283969731e-02, -1.415726941277440504e-02, -2.499022909741041021e-01, -4.770589437259575155e-02, -8.439756535376879976e-01, -1.694944889372419078e-02, 5.339868538268919274e-01, 2.819481839792938038e-02, -3.100570172681761660e-02, -4.128906183759543658e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582313555456, 1.311108401729889350e-02, -1.537141343785983563e-02, -2.401148685414415673e-01, -4.697772960033278628e-02, -8.445713999236786895e-01, -1.575075306573493414e-02, 5.331455309110431084e-01, 2.772627061801188897e-02, -3.071651636460132409e-02, -4.132059370293026390e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582363555584, 1.152182363365381740e-02, -1.667292630533332570e-02, -2.217436853352048876e-01, -4.692479872626071496e-02, -8.432175765123421929e-01, -1.447925124754363690e-02, 5.353246988589849265e-01, 2.765536105407917500e-02, -3.080400937958962040e-02, -4.144715861594495121e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582413555456, 1.013371628091035495e-02, -1.801093778929315978e-02, -1.969360198034774134e-01, -4.650473954730637016e-02, -8.397922091210806572e-01, -1.445307369292818736e-02, 5.407193942887560389e-01, 2.731451640416852900e-02, -3.086022798031951009e-02, -4.154226805833420300e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582463555584, 8.418884546986395156e-03, -1.887211443303643196e-02, -1.683110695584491556e-01, -4.671396578457646248e-02, -8.355622055007506654e-01, -1.464496598586535921e-02, 5.472103170725783894e-01, 2.723411386147239766e-02, -3.062078770627866056e-02, -4.155987876573496442e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582513555456, 6.357622564638843767e-03, -1.893722851358531009e-02, -1.371544626015142043e-01, -4.583465165617081616e-02, -8.320081702937719426e-01, -1.712985055682325619e-02, 5.526012644682134489e-01, 2.742398944645275949e-02, -3.045561007113082794e-02, -4.152443368435556059e-01, -3.319734309181659408e-03, 2.136779883375573841e-02, 7.772500929783611456e-02, -3.743735910835697955e-02, 1.073238401039942197e-01, 4.864023929606890728e-02, 10
1403636582563555584, 3.846569871591036527e-03, -1.857703798261771053e-02, -1.041215548958043247e-01, -4.630322824771045814e-02, -8.292475291010663607e-01, -1.920258240224732155e-02, 5.566289674124961229e-01, 1.491998142605088784e-04, -2.375055491491131349e-02, -4.843446921643570491e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582613555456, 2.196719452756751116e-03, -1.784180373150982823e-02, -7.059463923286402043e-02, -4.610664938502277016e-02, -8.275754048726817746e-01, -2.301458465817608420e-02, 5.589843066002075922e-01, 1.510931759679534636e-05, -2.435986010347698100e-02, -4.834360965501666718e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582663555584, 7.752407550780269704e-04, -1.688410742730584932e-02, -3.705942070902592395e-02, -4.748417080054638528e-02, -8.261488375501253589e-01, -2.541495417860935649e-02, 5.608720280438848071e-01, 7.162995705162489291e-04, -2.491237187058535640e-02, -4.820727772156510049e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582713555456, -3.037608241041548501e-04, -1.563546812391130095e-02, -4.193814868457199085e-03, -4.858867732162866493e-02, -8.247473810273083794e-01, -2.627481115748049600e-02, 5.627970613137288636e-01, 8.852502476119628039e-04, -2.429192345610546588e-02, -4.813338575652830187e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582763555584, -2.540828787493603497e-03, -1.313220428578897037e-02, 2.886852842937989022e-02, -5.125399176807594187e-02, -8.226535267381576144e-01, -2.700500862639000285e-02, 5.655837097921031509e-01, 8.918306612245574527e-04, -2.443227446797416325e-02, -4.823888013751843618e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582813555456, -4.314846565618205704e-03, -1.018513861434548057e-02, 6.120907683947599681e-02, -5.504646680984340290e-02, -8.196526764019470557e-01, -2.821667641881005911e-02, 5.695113657608198432e-01, 1.015402958892852592e-03, -2.339611215716876774e-02, -4.821112733388142613e-01, -3.320231755842529935e-03, 2.136434020534442452e-02, 7.771388664648663791e-02, -3.652400208247626179e-02, 1.082659731470612119e-01, 4.820203748755883671e-02, 3
1403636582863555584, -6.734241958368965102e-03, -6.930250731392938179e-03, 9.373329007431305260e-02, -5.946751231345989014e-02, -8.155500124513523907e-01, -3.085538962683729777e-02, 5.747953871603560527e-01, -1.801086969345380706e-02, -1.083588312981124610e-02, -4.286670439781818387e-01, -3.320305655287699928e-03, 2.136390906852438792e-02, 7.771235800911813207e-02, -3.652641819943489021e-02, 1.082627811207482749e-01, 4.808333873318934581e-02, 2
