t_s,mem_used_mib,gpu_util_pct
587,6167, 100
588,6167, 100
589,6167, 45
590,6167, 100
591,6167, 100
592,6167, 82
594,6167, 90
595,6167, 100
596,6167, 100
597,6167, 100
598,6167, 89
599,6167, 100
600,6167, 100
601,6167, 99
602,6167, 75
603,6167, 100
604,6167, 100
605,6167, 97
606,6167, 79
607,6167, 100
608,6167, 100
609,6167, 85
610,6167, 100
611,6167, 100
612,6167, 96
613,6167, 100
614,6167, 100
615,6167, 100
616,6167, 63
617,6167, 100
618,6167, 100
619,6167, 98
621,6167, 100
622,6167, 77
623,6167, 99
624,6167, 100
625,6167, 100
626,6167, 46
627,6167, 100
628,6167, 100
629,6167, 100
630,6167, 64
631,6167, 100
632,6167, 100
633,6167, 100
634,6167, 48
635,6167, 100
636,6167, 100
637,6167, 54
638,6167, 100
639,6167, 100
640,6167, 96
641,6167, 76
642,6167, 100
643,6167, 100
644,6167, 93
645,6167, 100
647,6167, 100
648,6167, 77
649,6167, 100
650,6167, 93
651,6167, 100
652,6167, 100
653,6167, 59
654,6167, 100
655,6167, 100
656,6167, 83
657,6167, 100
658,6167, 100
659,6167, 100
660,6167, 41
661,6167, 100
662,6167, 66
663,6167, 100
664,6167, 100
665,6167, 100
666,6167, 74
667,6167, 100
668,6167, 100
669,6167, 52
670,6167, 100
671,6167, 100
673,6167, 82
674,6167, 100
675,6167, 100
676,6167, 100
677,6167, 51
678,6167, 100
679,6167, 100
680,6167, 100
681,6167, 100
682,6167, 100
683,6167, 100
684,6167, 43
685,6167, 100
686,6167, 100
687,6167, 100
688,6167, 100
689,6167, 100
690,6167, 47
691,6167, 100
692,6167, 100
693,6167, 74
694,6167, 100
695,6167, 100
696,6167, 100
697,6167, 75
699,6167, 100
700,6167, 100
701,6167, 83
702,6167, 100
703,6167, 100
704,6167, 60
705,6167, 100
706,6167, 100
707,6167, 88
708,6167, 100
709,6167, 100
710,6167, 95
711,6167, 100
712,6167, 100
713,6167, 93
714,6167, 100
715,6167, 74
716,6167, 100
717,6167, 100
718,6167, 50
719,6167, 100
720,6167, 100
721,6167, 85
722,6167, 69
723,6167, 100
725,6167, 100
726,6167, 66
727,6167, 100
728,6167, 100
729,6167, 74
730,6167, 100
731,6167, 100
732,6167, 100
733,6167, 100
734,6167, 100
735,6167, 100
736,6167, 75
737,6167, 100
738,6167, 100
739,6167, 85
740,6167, 84
741,6167, 100
742,6167, 75
743,6167, 100
744,6167, 100
745,6167, 87
746,6167, 100
747,6167, 100
748,6167, 52
749,6167, 100
751,6167, 100
752,6167, 41
753,6167, 100
754,6167, 100
755,6167, 100
756,6167, 83
757,6167, 100
758,6167, 100
759,6167, 100
760,6167, 59
761,6167, 100
762,6167, 100
763,6167, 100
764,6167, 100
765,6167, 84
766,6167, 100
767,6167, 100
768,6167, 69
769,6167, 100
770,6167, 100
771,6167, 96
772,6167, 100
773,6167, 100
774,6167, 100
775,6167, 54
777,6167, 100
778,6167, 100
779,6167, 100
780,6167, 100
781,6167, 79
782,6167, 100
783,6167, 100
784,6167, 91
785,6167, 100
786,6167, 100
787,6167, 71
788,6167, 100
789,6167, 100
790,6167, 44
791,6167, 100
792,6167, 52
793,6167, 100
794,6167, 100
795,6167, 86
796,6167, 89
797,6167, 100
798,6167, 100
799,6167, 100
800,6167, 94
802,6167, 100
803,6167, 100
804,6167, 79
805,6167, 100
806,6167, 100
807,6167, 55
808,6167, 100
809,6167, 100
810,6167, 66
811,6167, 100
812,6167, 100
813,6167, 82
814,6167, 88
815,6167, 100
816,6167, 100
817,6167, 63
818,6167, 100
819,6167, 100
820,6167, 53
821,6167, 100
822,6167, 100
823,6167, 50
824,6167, 100
825,6167, 100
826,6167, 100
827,6167, 100
829,6167, 100
830,6167, 100
831,6167, 53
832,6167, 100
833,6167, 100
834,6167, 100
835,6167, 100
836,6167, 100
837,6167, 55
838,6167, 100
839,6167, 100
840,6167, 100
841,6167, 100
842,6167, 100
843,6167, 100
844,6167, 100
845,6167, 63
846,6167, 100
847,6167, 100
848,6167, 66
849,6167, 100
850,6167, 100
851,6167, 100
852,6167, 100
853,6167, 100
855,6167, 56
856,6167, 100
857,6167, 100
858,6167, 88
859,6167, 100
860,6167, 100
861,6167, 100
862,6167, 100
863,6167, 59
864,6167, 100
865,6167, 59
866,6167, 100
867,6167, 100
868,6167, 31
869,6167, 100
870,6167, 49
871,6167, 100
872,6167, 100
873,6167, 68
874,6167, 100
875,6167, 100
876,6167, 100
877,6167, 100
878,6167, 33
880,6167, 100
881,6167, 100
882,6167, 100
883,6167, 100
884,6167, 100
885,6167, 100
886,6167, 100
887,6167, 54
888,6167, 100
889,6167, 100
890,6167, 49
891,6167, 100
892,6167, 100
893,6167, 100
894,6167, 100
895,6167, 100
896,6167, 100
897,6167, 64
898,6167, 100
899,6167, 100
900,6167, 100
901,6167, 50
902,6167, 100
903,6167, 100
904,6167, 100
906,6167, 100
907,6167, 100
908,6167, 72
909,6167, 100
910,6167, 100
911,6167, 100
912,6167, 60
913,6167, 100
914,6167, 100
915,6167, 56
916,6167, 100
917,6167, 100
918,6167, 57
919,6167, 100
920,6167, 100
921,6167, 100
922,6167, 100
923,6167, 100
924,6167, 100
925,6167, 100
926,6167, 100
927,6167, 100
928,6167, 64
929,6167, 100
930,6167, 100
932,6167, 52
933,6167, 100
934,6167, 100
935,6167, 80
936,6167, 100
937,6167, 100
938,6167, 100
939,6167, 100
940,6167, 55
941,6167, 100
942,6167, 100
943,6167, 82
944,6167, 100
945,6167, 100
946,6167, 100
947,6167, 66
948,6167, 100
949,6167, 100
950,6167, 100
951,6167, 100
952,6167, 82
953,6167, 100
954,6167, 100
955,6167, 55
957,6167, 100
958,6167, 92
959,6167, 100
960,6167, 100
961,6167, 100
962,6167, 100
963,6167, 100
964,6167, 53
965,6167, 100
966,6167, 100
967,6167, 45
968,6167, 100
969,6167, 100
970,6167, 100
971,6167, 100
972,6167, 91
973,6167, 100
974,6167, 100
975,6167, 65
976,6167, 100
977,6167, 100
978,6167, 39
979,6167, 100
980,6167, 100
982,6167, 78
983,6167, 100
984,6167, 93
985,6167, 100
986,6167, 100
987,6167, 70
988,6167, 100
989,6167, 100
990,6167, 86
991,6167, 100
992,6167, 54
993,6167, 100
994,6167, 100
995,6167, 94
996,6167, 100
997,6167, 100
998,6167, 100
999,6167, 44
1000,6167, 100
1001,6167, 100
1002,6167, 80
1003,6167, 100
1004,6167, 77
1005,6167, 100
1007,6167, 100
1008,6167, 45
1009,6167, 100
1010,6167, 100
1011,6167, 82
1012,6167, 100
1013,6167, 100
1014,6167, 100
1015,6167, 100
1016,6167, 100
1017,6167, 100
1018,6167, 100
1019,6167, 100
1020,6167, 84
1021,6167, 100
1022,6167, 100
1023,6167, 89
1024,6167, 100
1025,6167, 93
1026,6167, 100
1027,6167, 100
1028,6167, 100
1029,6167, 62
1030,6167, 100
1032,6167, 100
1033,6167, 65
1034,6167, 100
1035,6167, 97
1036,6167, 76
1037,6167, 100
1038,6167, 100
1039,6167, 87
1040,6167, 100
1041,6167, 99
1042,6167, 100
1043,6167, 100
1044,6167, 74
1045,6167, 100
1046,6167, 100
1047,6167, 100
1048,6167, 100
1049,6167, 99
1050,6167, 75
1051,6167, 100
1052,6167, 100
1053,6167, 52
1054,6167, 100
1055,6167, 100
1057,6167, 67
1058,6167, 100
1059,6167, 100
1060,6167, 100
1061,6167, 100
1062,6167, 100
1063,6167, 100
1064,6167, 76
1065,6167, 100
1066,6167, 100
1067,6167, 71
1068,6167, 100
1069,6167, 100
1070,6167, 100
1071,6167, 60
1072,6167, 100
1073,6167, 99
1074,6167, 100
1075,6167, 60
1076,6167, 100
1077,6167, 100
1078,6167, 69
1079,6167, 100
1080,6167, 100
1082,6167, 100
1083,6167, 100
1084,6167, 70
1085,6167, 100
1086,6167, 100
1087,6167, 69
1088,6167, 100
1089,6167, 100
1090,6167, 100
1091,6167, 100
1092,6167, 48
1093,6167, 100
1094,6167, 100
1095,6167, 90
1096,6167, 100
1097,6167, 100
1098,6167, 100
1099,6167, 58
1100,6167, 100
1101,6167, 100
1102,6167, 87
1103,6167, 100
1104,6167, 58
1106,6167, 100
1107,6167, 100
1108,6167, 60
1109,6167, 100
1110,6167, 99
1111,6167, 100
1112,6167, 100
1113,6167, 59
1114,6167, 100
1115,6167, 100
1116,6167, 88
1117,6167, 100
1118,6167, 99
1119,6167, 100
1120,6167, 100
1121,6167, 100
1122,6167, 100
1123,6167, 100
1124,6167, 100
1125,6167, 58
1126,6167, 100
1127,6167, 100
1128,6167, 67
1129,6167, 100
1131,6167, 100
1132,6167, 77
1133,6167, 100
1134,6167, 100
1135,6167, 100
1136,6167, 66
1137,6167, 100
1138,6167, 100
1139,6167, 62
1140,6167, 100
1141,6167, 100
1142,6167, 100
1143,6167, 80
1144,6167, 100
1145,6167, 100
1146,6167, 100
1147,6167, 100
1148,6167, 98
1149,6167, 100
1150,6167, 100
1151,6167, 74
1152,6167, 100
1153,6167, 100
1154,6167, 100
1156,6167, 100
1157,6167, 100
1158,6167, 100
1159,6167, 59
1160,6167, 100
1161,6167, 100
1162,6167, 100
1163,6167, 80
1164,6167, 100
1165,6167, 100
1166,6167, 100
1167,6167, 100
1168,6167, 100
1169,6167, 100
1170,6167, 46
1171,6167, 100
1172,6167, 61
1173,6167, 100
1174,6167, 100
1175,6167, 49
1176,6167, 100
1177,6167, 100
1178,6167, 57
1179,6167, 100
1180,6167, 100
1182,6167, 57
1183,6167, 100
1184,6167, 100
1185,6167, 100
1186,6167, 100
1187,6167, 100
1188,6167, 50
1189,6167, 100
1190,6167, 100
1191,6167, 100
1192,6167, 100
1193,6167, 100
1194,6167, 100
1195,6167, 100
1196,6167, 80
1197,6167, 100
1198,6167, 100
1199,6167, 34
1200,6167, 100
1201,6167, 100
1202,6167, 100
1203,6167, 100
1204,6167, 100
1205,6167, 100
1207,6167, 79
1208,6167, 100
1209,6167, 100
1210,6167, 100
1211,6167, 100
1212,6167, 100
1213,6167, 52
1214,6167, 100
1215,6167, 77
1216,6167, 100
1217,6167, 100
1218,6167, 79
1219,6167, 100
1220,6167, 100
1221,6167, 100
1222,6167, 58
1223,6167, 100
1224,6167, 100
1225,6167, 86
1226,6167, 100
1227,6167, 100
1228,6167, 47
1229,6167, 100
1230,6167, 100
1232,6167, 52
1233,6167, 100
1234,6167, 100
1235,6167, 100
1236,6167, 100
1237,6167, 73
1238,6167, 100
1239,6167, 100
1240,6167, 52
1241,6167, 100
1242,6167, 100
1243,6167, 86
1244,6167, 100
1245,6167, 100
1246,6167, 100
1247,6167, 100
1248,6167, 100
1249,6167, 100
1250,6167, 89
1251,6167, 100
1252,6167, 83
1253,6167, 100
1254,6167, 100
1255,6167, 76
1256,6167, 100
1257,6167, 100
1259,6167, 100
1260,6167, 61
1261,6167, 100
1262,6167, 100
1263,6167, 83
1264,6167, 100
1265,6167, 100
1266,6167, 87
1267,6167, 100
1268,6167, 100
1269,6167, 100
1270,6167, 100
1271,6167, 100
1272,6167, 100
1273,6167, 93
1274,6167, 100
1275,6167, 100
1276,6167, 100
1277,6167, 100
1278,6167, 100
1279,6167, 58
1280,6167, 100
1281,6167, 100
1282,6167, 83
1284,6167, 100
1285,6167, 100
1286,6167, 100
1287,6167, 61
1288,6167, 100
1289,6167, 100
1290,6167, 100
1291,6167, 100
1292,6167, 100
1293,6167, 76
1294,6167, 100
1295,6167, 100
1296,6167, 58
1297,6167, 100
1298,6167, 100
1299,6167, 100
1300,6167, 100
1301,6167, 100
1302,6167, 72
1303,6167, 100
1304,6167, 100
1305,6167, 48
1306,6167, 100
1307,6167, 100
1308,6167, 100
1310,6167, 58
1311,6167, 100
1312,6167, 100
1313,6167, 99
1314,6167, 100
1315,6167, 100
1316,6167, 100
1317,6167, 70
1318,6167, 100
1319,6167, 100
1320,6167, 100
1321,6167, 73
1322,6167, 100
1323,6167, 100
1324,6167, 93
1325,6167, 100
1326,6167, 72
1327,6167, 100
1328,6167, 100
1329,6167, 100
1330,6167, 100
1331,6167, 55
1332,6167, 100
1333,6167, 100
1334,6167, 100
1336,6167, 100
1337,6167, 85
1338,6167, 100
1339,6167, 100
1340,6167, 82
1341,6167, 100
1342,6167, 100
1343,6167, 100
1344,6167, 100
1345,6167, 73
1346,6167, 100
1347,6167, 100
1348,6167, 100
1349,6167, 98
1350,6167, 100
1351,6167, 100
1352,6167, 100
1353,6167, 100
1354,6167, 100
1355,6167, 66
1356,6167, 100
1357,6167, 100
1358,6167, 100
1359,6167, 100
1361,6167, 53
1362,6167, 100
1363,6167, 100
1364,6167, 61
1365,6167, 100
1366,6167, 100
1367,6167, 67
1368,6167, 100
1369,6167, 100
1370,6167, 71
1371,6167, 100
1372,6167, 100
1373,6167, 100
1374,6167, 100
1375,6167, 76
1376,6167, 100
1377,6167, 100
1378,6167, 100
1379,6167, 100
1380,6167, 80
1381,6167, 100
1382,6167, 62
1383,6167, 100
1384,6167, 100
1385,6167, 41
1387,6167, 100
1388,6167, 100
1389,6167, 85
1390,6167, 100
1391,6167, 59
1392,6167, 100
1393,6167, 100
1394,6167, 95
1395,6167, 100
1396,6167, 42
1397,6167, 100
1398,6167, 100
1399,6167, 100
1400,6167, 100
1401,6167, 60
1402,6167, 100
1403,6167, 92
1404,6167, 100
1405,6167, 100
1406,6167, 100
1407,6167, 100
1408,6167, 100
1409,6167, 100
1411,6167, 100
1412,6167, 83
1413,6167, 100
1414,6167, 100
1415,6167, 77
1416,6167, 100
1417,6167, 100
1418,6167, 81
1419,6167, 100
1420,6167, 96
1421,6167, 100
1422,6167, 100
1423,6167, 57
1424,6167, 100
1425,6167, 100
1426,6167, 99
1427,6167, 100
1428,6167, 100
1429,6167, 100
1430,6167, 55
1431,6167, 100
1432,6167, 100
1433,6167, 100
1434,6167, 100
1435,6167, 100
1437,6167, 53
1438,6167, 100
1439,6167, 100
1440,6167, 67
1441,6167, 100
1442,6167, 100
1443,6167, 100
1444,6167, 100
1445,6167, 100
1446,6167, 100
1447,6167, 100
1448,6167, 100
1449,6167, 100
1450,6167, 100
1451,6167, 66
1452,6167, 100
1453,6167, 100
1454,6167, 100
1455,6167, 100
1456,6167, 86
1457,6167, 100
1458,6167, 100
1459,6167, 74
1460,6167, 100
1461,6167, 59
1463,6167, 100
1464,6167, 100
1465,6167, 93
1466,6167, 100
1467,6167, 76
1468,6167, 100
1469,6167, 100
1470,6167, 100
1471,6167, 100
1472,6167, 58
1473,6167, 100
1474,6167, 100
1475,6167, 100
1476,6167, 100
1477,6167, 94
1478,6167, 100
1479,6167, 50
1480,6167, 100
1481,6167, 87
1482,6167, 100
1483,6167, 40
1484,6167, 100
1485,6167, 100
1487,6167, 53
1488,6167, 100
1489,6167, 100
1490,6167, 56
1491,6167, 100
1492,6167, 100
1493,6167, 86
1494,6167, 100
1495,6167, 100
1496,6167, 100
1497,6167, 100
1498,6167, 78
1499,6167, 100
1500,6167, 100
1501,6167, 100
1502,6167, 60
1503,6167, 100
1504,6167, 93
1505,6167, 100
1506,6167, 100
1507,6167, 55
1508,6167, 100
1509,6167, 100
1510,6167, 50
1512,6167, 100
1513,6167, 100
1514,6167, 100
1515,6167, 90
1516,6167, 100
1517,6167, 100
1518,6167, 67
1519,6167, 100
1520,6167, 100
1521,6167, 77
1522,6167, 100
1523,6167, 100
1524,6167, 44
1525,6167, 100
1526,6167, 100
1527,6167, 98
1528,6167, 100
1529,6167, 100
1530,6167, 49
1531,6167, 100
1532,6167, 100
1533,6167, 100
1534,6167, 99
1535,6167, 100
1537,6167, 43
1538,6167, 100
1539,6167, 100
1540,6167, 62
1541,6167, 100
1542,6167, 100
1543,6167, 91
1544,6167, 100
1545,6167, 100
1546,6167, 33
1547,6167, 100
1548,6167, 100
1549,6167, 57
1550,6167, 100
1551,6167, 100
1552,6167, 100
1553,6167, 100
1554,6167, 100
1555,6167, 100
1556,6167, 52
1557,6167, 100
1558,6167, 75
1560,6167, 100
1561,6167, 100
1562,6167, 100
1563,6167, 100
1564,6167, 100
1565,6167, 100
1566,6167, 55
1567,6167, 100
1568,6167, 69
1569,6167, 100
1570,6167, 100
1571,6167, 100
1572,6167, 100
1573,6167, 92
1574,6167, 54
1575,6167, 100
1576,6167, 100
1577,6167, 100
1578,6167, 100
1579,6167, 97
1580,6167, 100
1581,6167, 78
1583,6167, 100
1584,6167, 100
1585,6167, 100
1586,6167, 100
1587,6167, 39
1588,6167, 100
1589,6167, 100
1590,6167, 100
1591,6167, 100
1592,6167, 96
1593,6167, 98
1594,6167, 100
1595,6167, 100
1596,6167, 100
1597,6167, 100
1598,6167, 100
1599,6167, 100
1600,6167, 89
1601,6167, 100
1602,6167, 100
1603,6167, 100
1604,6167, 100
1605,6167, 52
1607,6167, 100
1608,6167, 100
1609,6167, 100
1610,6167, 79
1611,6167, 100
1612,6167, 69
1613,6167, 100
1614,6167, 100
1615,6167, 100
1616,6167, 88
1617,6167, 100
1618,6167, 100
1619,6167, 71
1620,6167, 100
1621,6167, 31
1622,6167, 76
1623,6167, 100
1624,6167, 100
1625,6167, 97
1626,6167, 100
1627,6167, 100
1628,6167, 49
1629,6167, 100
1631,6167, 79
1632,6167, 100
1633,6167, 100
1634,6167, 51
1635,6167, 100
1636,6167, 100
1637,6167, 66
1638,6167, 100
1639,6167, 95
1640,6167, 100
1641,6167, 100
1642,6167, 47
1643,6167, 100
1644,6167, 100
1645,6167, 100
1646,6167, 100
1647,6167, 87
1648,6167, 100
1649,6167, 100
1650,6167, 34
1651,6167, 100
1652,6167, 100
1654,6167, 62
1655,6167, 100
1656,6167, 100
1657,6167, 32
1658,6167, 100
1659,6167, 100
1660,6167, 100
1661,6167, 100
1662,6167, 100
1663,6167, 96
1664,6167, 100
1665,6167, 100
1666,6167, 100
1667,6167, 100
1668,6167, 92
1669,6167, 100
1670,6167, 100
1671,6167, 100
1672,6167, 100
1673,6167, 20
1674,6167, 100
1675,6167, 100
1676,6167, 100
1678,6167, 100
1679,6167, 50
1680,6167, 100
1681,6167, 100
1682,6167, 35
1683,6167, 100
1684,6167, 100
1685,6167, 43
1686,6167, 100
1687,6167, 100
1688,6167, 100
1689,6167, 100
1690,6167, 48
1691,6167, 100
1692,6167, 100
1693,6167, 100
1694,6167, 100
1695,6167, 86
1696,6167, 100
1697,6167, 43
1698,6167, 100
1699,6167, 100
1700,6167, 100
1702,6167, 100
1703,6167, 83
1704,6167, 100
1705,6167, 45
1706,6167, 100
1707,6167, 80
1708,6167, 100
1709,6167, 100
1710,6167, 100
1711,6167, 100
1712,6167, 100
1713,6167, 100
1714,6167, 60
1715,6167, 100
1716,6167, 100
1717,6167, 75
1718,6167, 100
1719,6167, 100
1720,6167, 100
1721,6167, 100
1722,6167, 100
1724,6167, 100
1725,6167, 30
1726,6167, 100
1727,6167, 77
1728,6167, 100
