t_s,mem_used_mib,gpu_util_pct
785,6277, 76
786,6277, 100
787,6277, 100
788,6277, 100
789,6277, 100
790,6277, 100
791,6277, 73
792,6277, 100
793,6277, 100
794,6277, 100
795,6277, 91
796,6277, 96
797,6277, 100
799,6277, 100
800,6277, 100
801,6277, 83
802,6277, 90
803,6277, 100
804,6277, 100
805,6277, 100
806,6277, 96
807,6277, 100
808,6277, 100
809,6277, 79
810,6277, 100
811,6277, 100
812,6277, 100
813,6277, 93
814,6277, 100
815,6277, 100
816,6277, 100
817,6277, 100
818,6277, 88
819,6277, 100
820,6277, 100
821,6277, 100
822,6277, 77
823,6277, 100
825,6277, 100
826,6277, 100
827,6277, 72
828,6277, 97
829,6277, 100
830,6277, 100
831,6277, 72
832,6277, 100
833,6277, 100
834,6277, 100
835,6277, 95
836,6277, 89
837,6277, 100
838,6277, 100
839,6277, 73
840,6277, 100
841,6277, 100
842,6277, 77
843,6277, 100
844,6277, 100
845,6277, 100
846,6277, 77
847,6277, 100
848,6277, 100
849,6277, 100
851,6277, 66
852,6277, 100
853,6277, 100
854,6277, 100
855,6277, 94
856,6277, 74
857,6277, 100
858,6277, 100
859,6277, 100
860,6277, 98
861,6277, 100
862,6277, 100
863,6277, 74
864,6277, 100
865,6277, 100
866,6277, 100
867,6277, 100
868,6277, 100
869,6277, 100
870,6277, 100
871,6277, 100
872,6277, 100
873,6277, 100
874,6277, 100
875,6277, 100
877,6277, 71
878,6277, 100
879,6277, 100
880,6277, 100
881,6277, 100
882,6277, 100
883,6277, 68
884,6277, 100
885,6277, 100
886,6277, 100
887,6277, 94
888,6277, 100
889,6277, 85
890,6277, 100
891,6277, 100
892,6277, 100
893,6277, 74
894,6277, 100
895,6277, 100
896,6277, 83
897,6277, 99
898,6277, 100
899,6277, 100
900,6277, 100
901,6277, 91
903,6277, 100
904,6277, 100
905,6277, 100
906,6277, 70
907,6277, 90
908,6277, 100
909,6277, 100
910,6277, 72
911,6277, 100
912,6277, 100
913,6277, 100
914,6277, 100
915,6277, 100
916,6277, 77
917,6277, 100
918,6277, 100
919,6277, 100
920,6277, 92
921,6277, 100
922,6277, 100
923,6277, 100
924,6277, 75
925,6277, 100
926,6277, 100
927,6277, 100
928,6277, 100
930,6277, 90
931,6277, 100
932,6277, 100
933,6277, 82
934,6277, 100
935,6277, 100
936,6277, 100
937,6277, 100
938,6277, 100
939,6277, 100
940,6277, 100
941,6277, 100
942,6277, 100
943,6277, 70
944,6277, 100
945,6277, 100
946,6277, 100
947,6277, 77
948,6277, 100
949,6277, 100
950,6277, 100
951,6277, 93
952,6277, 94
953,6277, 100
954,6277, 100
956,6277, 76
957,6277, 100
958,6277, 100
959,6277, 100
960,6277, 65
961,6277, 100
962,6277, 100
963,6277, 100
964,6277, 100
965,6277, 89
966,6277, 100
967,6277, 100
968,6277, 97
969,6277, 100
970,6277, 100
971,6277, 76
972,6277, 100
973,6277, 100
974,6277, 67
975,6277, 100
976,6277, 100
977,6277, 100
978,6277, 76
979,6277, 100
980,6277, 100
982,6277, 100
983,6277, 100
984,6277, 88
985,6277, 100
986,6277, 100
987,6277, 100
988,6277, 75
989,6277, 100
990,6277, 100
991,6277, 100
992,6277, 100
993,6277, 74
994,6277, 100
995,6277, 100
996,6277, 100
997,6277, 100
998,6277, 75
999,6277, 100
1000,6277, 100
1001,6277, 100
1002,6277, 100
1003,6277, 68
1004,6277, 100
1005,6277, 100
1006,6277, 100
1007,6277, 100
1009,6277, 100
1010,6277, 100
1011,6277, 100
1012,6277, 100
1013,6277, 69
1014,6277, 100
1015,6277, 100
1016,6277, 100
1017,6277, 73
1018,6277, 100
1019,6277, 100
1020,6277, 98
1021,6277, 100
1022,6277, 97
1023,6277, 76
1024,6277, 100
1025,6277, 100
1026,6277, 75
1027,6277, 98
1028,6277, 100
1029,6277, 100
1030,6277, 75
1031,6277, 100
1032,6277, 100
1033,6277, 91
1035,6277, 100
1036,6277, 100
1037,6277, 100
1038,6277, 74
1039,6277, 100
1040,6277, 100
1041,6277, 100
1042,6277, 67
1043,6277, 100
1044,6277, 100
1045,6277, 100
1046,6277, 76
1047,6277, 100
1048,6277, 100
1049,6277, 69
1050,6277, 100
1051,6277, 100
1052,6277, 100
1053,6277, 100
1054,6277, 100
1055,6277, 100
1056,6277, 70
1057,6277, 90
1058,6277, 100
1059,6277, 100
1061,6277, 73
1062,6277, 100
1063,6277, 100
1064,6277, 100
1065,6277, 71
1066,6277, 100
1067,6277, 100
1068,6277, 100
1069,6277, 81
1070,6277, 100
1071,6277, 100
1072,6277, 100
1073,6277, 100
1074,6277, 100
1075,6277, 100
1076,6277, 85
1077,6277, 100
1078,6277, 100
1079,6277, 97
1080,6277, 100
1081,6277, 100
1082,6277, 100
1083,6277, 89
1084,6277, 100
1085,6277, 100
1087,6277, 100
1088,6277, 83
1089,6277, 100
1090,6277, 100
1091,6277, 100
1092,6277, 74
1093,6277, 100
1094,6277, 100
1095,6277, 100
1096,6277, 100
1097,6277, 100
1098,6277, 100
1099,6277, 100
1100,6277, 100
1101,6277, 100
1102,6277, 66
1103,6277, 100
1104,6277, 100
1105,6277, 100
1106,6277, 73
1107,6277, 100
1108,6277, 100
1109,6277, 100
1110,6277, 96
1111,6277, 80
1113,6277, 100
1114,6277, 100
1115,6277, 81
1116,6277, 100
1117,6277, 100
1118,6277, 100
1119,6277, 88
1120,6277, 100
1121,6277, 100
1122,6277, 85
1123,6277, 100
1124,6277, 100
1125,6277, 100
1126,6277, 80
1127,6277, 100
1128,6277, 100
1129,6277, 100
1130,6277, 88
1131,6277, 100
1132,6277, 100
1133,6277, 71
1134,6277, 100
1135,6277, 100
1136,6277, 100
1138,6277, 72
1139,6277, 100
1140,6277, 100
1141,6277, 100
1142,6277, 66
1143,6277, 100
1144,6277, 100
1145,6277, 100
1146,6277, 74
1147,6277, 100
1148,6277, 100
1149,6277, 84
1150,6277, 100
1151,6277, 100
1152,6277, 72
1153,6277, 100
1154,6277, 100
1155,6277, 100
1156,6277, 70
1157,6277, 100
1158,6277, 100
1159,6277, 100
1160,6277, 100
1161,6277, 100
1162,6277, 100
1163,6277, 66
1165,6277, 100
1166,6277, 100
1167,6277, 100
1168,6277, 73
1169,6277, 100
1170,6277, 100
1171,6277, 100
1172,6277, 100
1173,6277, 96
1174,6277, 100
1175,6277, 100
1176,6277, 100
1177,6277, 100
1178,6277, 100
1179,6277, 69
1180,6277, 100
1181,6277, 100
1182,6277, 100
1183,6277, 76
1184,6277, 100
1185,6277, 100
1186,6277, 100
1187,6277, 85
1188,6277, 100
1190,6277, 100
1191,6277, 100
1192,6277, 82
1193,6277, 79
1194,6277, 100
1195,6277, 100
1196,6277, 100
1197,6277, 89
1198,6277, 100
1199,6277, 100
1200,6277, 100
1201,6277, 96
1202,6277, 100
1203,6277, 100
1204,6277, 86
1205,6277, 100
1206,6277, 100
1207,6277, 73
1208,6277, 100
1209,6277, 100
1210,6277, 100
1211,6277, 89
1212,6277, 100
1213,6277, 100
1214,6277, 100
1215,6277, 75
1217,6277, 100
1218,6277, 100
1219,6277, 100
1220,6277, 69
1221,6277, 100
1222,6277, 100
1223,6277, 75
1224,6277, 100
1225,6277, 100
1226,6277, 80
1227,6277, 100
1228,6277, 100
1229,6277, 72
1230,6277, 100
1231,6277, 100
1232,6277, 100
1233,6277, 65
1234,6277, 100
1235,6277, 100
1236,6277, 95
1237,6277, 97
1238,6277, 100
1239,6277, 100
1240,6277, 93
1242,6277, 97
1243,6277, 100
1244,6277, 100
1245,6277, 100
1246,6277, 86
1247,6277, 100
1248,6277, 100
1249,6277, 100
1250,6277, 89
1251,6277, 100
1252,6277, 100
1253,6277, 100
1254,6277, 100
1255,6277, 100
1256,6277, 96
1257,6277, 100
1258,6277, 100
1259,6277, 100
1260,6277, 72
1261,6277, 100
1262,6277, 100
1263,6277, 100
1264,6277, 66
1265,6277, 100
1266,6277, 100
1268,6277, 100
1269,6277, 83
1270,6277, 100
1271,6277, 100
1272,6277, 100
1273,6277, 100
1274,6277, 67
1275,6277, 100
1276,6277, 100
1277,6277, 100
1278,6277, 73
1279,6277, 100
1280,6277, 100
1281,6277, 100
1282,6277, 67
1283,6277, 100
1284,6277, 100
1285,6277, 100
1286,6277, 74
1287,6277, 100
1288,6277, 100
1289,6277, 100
1290,6277, 100
1291,6277, 71
1292,6277, 100
1294,6277, 100
1295,6277, 100
1296,6277, 100
1297,6277, 76
1298,6277, 100
1299,6277, 100
1300,6277, 78
1301,6277, 100
1302,6277, 100
1303,6277, 100
1304,6277, 100
1305,6277, 94
1306,6277, 95
1307,6277, 100
1308,6277, 100
1309,6277, 72
1310,6277, 100
1311,6277, 100
1312,6277, 100
1313,6277, 100
1314,6277, 73
1315,6277, 100
1316,6277, 100
1317,6277, 100
1318,6277, 100
1319,6277, 68
1321,6277, 100
1322,6277, 100
1323,6277, 100
1324,6277, 90
1325,6277, 100
1326,6277, 100
1327,6277, 100
1328,6277, 75
1329,6277, 100
1330,6277, 100
1331,6277, 100
1332,6277, 75
1333,6277, 100
1334,6277, 100
1335,6277, 100
1336,6277, 73
1337,6277, 100
1338,6277, 100
1339,6277, 100
1340,6277, 71
1341,6277, 100
1342,6277, 100
1343,6277, 100
1344,6277, 82
1345,6277, 100
1347,6277, 100
1348,6277, 100
1349,6277, 74
1350,6277, 100
1351,6277, 100
1352,6277, 100
1353,6277, 89
1354,6277, 100
1355,6277, 100
1356,6277, 100
1357,6277, 87
1358,6277, 100
1359,6277, 100
1360,6277, 71
1361,6277, 100
1362,6277, 100
1363,6277, 100
1364,6277, 100
1365,6277, 100
1366,6277, 100
1367,6277, 67
1368,6277, 100
1369,6277, 100
1370,6277, 100
1371,6277, 73
1373,6277, 100
1374,6277, 100
1375,6277, 100
1376,6277, 68
1377,6277, 100
1378,6277, 100
1379,6277, 100
1380,6277, 75
1381,6277, 100
1382,6277, 100
1383,6277, 100
1384,6277, 71
1385,6277, 100
1386,6277, 100
1387,6277, 96
1388,6277, 100
1389,6277, 100
1390,6277, 90
1391,6277, 100
1392,6277, 100
1393,6277, 100
1394,6277, 72
1395,6277, 100
1396,6277, 100
1397,6277, 68
1399,6277, 100
1400,6277, 100
1401,6277, 73
1402,6277, 100
1403,6277, 100
1404,6277, 100
1405,6277, 72
1406,6277, 100
1407,6277, 100
1408,6277, 100
1409,6277, 100
1410,6277, 95
1411,6277, 100
1412,6277, 88
1413,6277, 92
1414,6277, 100
1415,6277, 100
1416,6277, 79
1417,6277, 100
1418,6277, 100
1419,6277, 100
1420,6277, 98
1421,6277, 100
1422,6277, 100
1423,6277, 100
1425,6277, 91
1426,6277, 91
1427,6277, 100
1428,6277, 100
1429,6277, 84
1430,6277, 100
1431,6277, 100
1432,6277, 85
1433,6277, 100
1434,6277, 100
1435,6277, 100
1436,6277, 100
1437,6277, 100
1438,6277, 100
1439,6277, 100
1440,6277, 98
1441,6277, 100
1442,6277, 100
1443,6277, 100
1444,6277, 74
1445,6277, 100
1446,6277, 100
1447,6277, 100
1448,6277, 72
1449,6277, 100
1451,6277, 100
1452,6277, 100
1453,6277, 89
1454,6277, 100
1455,6277, 100
1456,6277, 89
1457,6277, 100
1458,6277, 100
1459,6277, 100
1460,6277, 100
1461,6277, 100
1462,6277, 100
1463,6277, 100
1464,6277, 90
1465,6277, 100
1466,6277, 100
1467,6277, 100
1468,6277, 66
1469,6277, 100
1470,6277, 100
1471,6277, 100
1472,6277, 82
1473,6277, 100
1474,6277, 100
1475,6277, 100
1476,6277, 68
1478,6277, 100
1479,6277, 100
1480,6277, 100
1481,6277, 75
1482,6277, 100
1483,6277, 100
1484,6277, 100
1485,6277, 67
1486,6277, 100
1487,6277, 100
1488,6277, 100
1489,6277, 72
1490,6277, 100
1491,6277, 100
1492,6277, 85
1493,6277, 100
1494,6277, 100
1495,6277, 70
1496,6277, 100
1497,6277, 100
1498,6277, 100
1499,6277, 67
1500,6277, 100
1501,6277, 100
1502,6277, 100
1504,6277, 84
1505,6277, 100
1506,6277, 100
1507,6277, 100
1508,6277, 69
1509,6277, 100
1510,6277, 100
1511,6277, 70
1512,6277, 100
1513,6277, 100
1514,6277, 100
1515,6277, 100
1516,6277, 79
1517,6277, 100
1518,6277, 100
1519,6277, 88
1520,6277, 90
1521,6277, 100
1522,6277, 100
1523,6277, 100
1524,6277, 68
1525,6277, 100
1526,6277, 100
1527,6277, 100
1528,6277, 100
1529,6277, 100
1531,6277, 100
1532,6277, 72
1533,6277, 100
1534,6277, 100
1535,6277, 100
1536,6277, 94
1537,6277, 100
1538,6277, 100
1539,6277, 52
1540,6277, 100
1541,6277, 100
1542,6277, 100
1543,6277, 100
1544,6277, 100
1545,6277, 67
1546,6277, 100
1547,6277, 100
1548,6277, 100
1549,6277, 90
1550,6277, 100
1551,6277, 100
1552,6277, 94
1553,6277, 100
1554,6277, 100
1556,6277, 100
1557,6277, 100
1558,6277, 100
1559,6277, 100
1560,6277, 100
1561,6277, 75
1562,6277, 100
1563,6277, 100
1564,6277, 100
1565,6277, 88
1566,6277, 100
1567,6277, 100
1568,6277, 100
1569,6277, 100
1570,6277, 100
1571,6277, 100
1572,6277, 80
1573,6277, 100
1574,6277, 100
1575,6277, 100
1576,6277, 62
1577,6277, 100
1578,6277, 100
1579,6277, 100
1580,6277, 74
1582,6277, 100
1583,6277, 100
1584,6277, 100
1585,6277, 69
1586,6277, 100
1587,6277, 100
1588,6277, 100
1589,6277, 100
1590,6277, 100
1591,6277, 100
1592,6277, 100
1593,6277, 100
1594,6277, 100
1595,6277, 100
1596,6277, 100
1597,6277, 100
1598,6277, 100
1599,6277, 93
1600,6277, 94
1601,6277, 100
1602,6277, 100
1603,6277, 100
1604,6277, 100
1605,6277, 100
1606,6277, 100
1608,6277, 68
1609,6277, 100
1610,6277, 100
1611,6277, 94
1612,6277, 83
1613,6277, 100
1614,6277, 100
1615,6277, 100
1616,6277, 69
1617,6277, 100
1618,6277, 100
1619,6277, 100
1620,6277, 100
1621,6277, 100
1622,6277, 80
1623,6277, 75
1624,6277, 100
1625,6277, 100
1626,6277, 100
1627,6277, 91
1628,6277, 100
1629,6277, 100
1630,6277, 100
1631,6277, 67
1632,6277, 100
1634,6277, 100
1635,6277, 100
1636,6277, 99
1637,6277, 73
1638,6277, 100
1639,6277, 100
1640,6277, 100
1641,6277, 100
1642,6277, 100
1643,6277, 100
1644,6277, 84
1645,6277, 100
1646,6277, 100
1647,6277, 85
1648,6277, 100
1649,6277, 100
1650,6277, 100
1651,6277, 76
1652,6277, 100
1653,6277, 100
1654,6277, 70
1655,6277, 100
1656,6277, 100
1657,6277, 100
1658,6277, 96
1660,6277, 100
1661,6277, 100
1662,6277, 100
1663,6277, 100
1664,6277, 69
1665,6277, 98
1666,6277, 100
1667,6277, 100
1668,6277, 100
1669,6277, 98
1670,6277, 73
1671,6277, 100
1672,6277, 100
1673,6277, 70
1674,6277, 100
1675,6277, 100
1676,6277, 100
1677,6277, 99
1678,6277, 100
1679,6277, 100
1680,6277, 100
1681,6277, 100
1682,6277, 100
1683,6277, 100
1684,6277, 100
1686,6277, 95
1687,6277, 73
1688,6277, 100
1689,6277, 100
1690,6277, 100
1691,6277, 89
1692,6277, 90
1693,6277, 100
1694,6277, 100
1695,6277, 100
1696,6277, 100
1697,6277, 72
1698,6277, 100
1699,6277, 100
1700,6277, 70
1701,6277, 100
1702,6277, 100
1703,6277, 100
1704,6277, 100
1705,6277, 74
1706,6277, 100
1707,6277, 100
1708,6277, 100
1709,6277, 100
1710,6277, 100
1711,6277, 78
1713,6277, 91
1714,6277, 100
1715,6277, 100
1716,6277, 100
1717,6277, 100
1718,6277, 75
1719,6277, 100
1720,6277, 100
1721,6277, 100
1722,6277, 100
1723,6277, 90
1724,6277, 100
1725,6277, 100
